id,source,headline,url
201,News24,মেসির স্বাক্ষরিত জার্সির টানে জাতীয় জাদুঘরে ভক্তদের ঢল,https://www.news24bd.tv/details/289340
202,News24,"ব্রাজিল বিদায় নেবে, ভবিষ্যদ্বাণী করলেন ক্রিস সাটন",https://www.news24bd.tv/details/289338
203,News24,"ব্রাজিল-নরওয়ে ম্যাচ নিয়ে ভবিষ্যদ্বাণী অপটার, জিতবে কারা",https://www.news24bd.tv/details/289330
204,News24,"নরওয়ের কাছে বারবার ধরা খেয়েছে ব্রাজিল, অধিনায়কের হুঙ্কারে হালান্ডের বার্তা",https://www.news24bd.tv/details/289326
205,News24,দ্য হান্ড্রেডে শুরু থেকে শেষ পর্যন্ত খেলবেন মোস্তাফিজ,https://www.news24bd.tv/details/289325
206,News24,"শেষ ষোলোতে ব্রাজিল মানেই আতঙ্ক, হার মাত্র একটি",https://www.news24bd.tv/details/289298
207,News24,"রেগেমেগে আগুন এমবাপ্পে, বললেন ‘আমরাও কুৎসিত ফুটবল খেলতে জানি’",https://www.news24bd.tv/details/289280
208,News24,"কোয়ার্টার ফাইনালে মরক্কো-ফ্রান্স, খেলা কবে-কখন",https://www.news24bd.tv/details/289277
209,News24,পেনাল্টি থেকে গোল পেয়ে মেসিকে ছুঁয়ে ফেললেন এমবাপ্পে,https://www.news24bd.tv/details/289275
210,News24,কানাডার স্বপ্নযাত্রা থামিয়ে কোয়ার্টার ফাইনালে মরক্কো,https://www.news24bd.tv/details/289271
211,News24,ব্রাজিলকে ২৪ বছরের যে অভিশাপ তাড়া করছে,https://www.news24bd.tv/details/289269
212,News24,"পরিসংখ্যানে আর্জেন্টিনার জন্য সুখবর, ব্রাজিল শিবিরে বড় দুঃসংবাদ",https://www.news24bd.tv/details/289244
213,News24,"‘শুধু আর্জেন্টাইনরাই লিওকে নিয়ে উন্মাদ নয়, পুরো বিশ্বই তার জন্য পাগল’",https://www.news24bd.tv/details/289207
214,News24,মুশফিককেও কোচিংয়ে আনতে চায় বিসিবি,https://www.news24bd.tv/details/289186
215,News24,"আজই শুরু হচ্ছে শেষ ষোলোর লড়াই, দেখে নিন সময়সূচি",https://www.news24bd.tv/details/289181
216,News24,"আর্জেন্টিনা-ব্রাজিল এখন নখের ডগায়, দাম ১০০ ডলার",https://www.news24bd.tv/details/289166
217,News24,"প্রথম গোলের পর দলে কী ঘটেছিল, জানালেন মেসি",https://www.news24bd.tv/details/289164
218,News24,মিসরের ঐতিহাসিক জয় ফিলিস্তিনকে উৎসর্গ,https://www.news24bd.tv/details/289158
219,News24,"গত ম্যাচে নামানো হয়নি, নকআউটে নেইমারকে নিয়ে কী পরিকল্পনা ব্রাজিলের?",https://www.news24bd.tv/details/289153
220,News24,ঘানাকে বিদায় করে শেষ ষোলোয় কলম্বিয়া,https://www.news24bd.tv/details/289146
221,News24,"বিশ্ব চ্যাম্পিয়নদের সঙ্গে লড়াই, অতঃপর কেপ ভার্দের গৌরবের পরাজয়: কোচ",https://www.news24bd.tv/details/289138
222,News24,সৌদি আরব ম্যাচের সঙ্গে তুলনা টানলেন স্কালোনি,https://www.news24bd.tv/details/289134
223,News24,কেপ ভার্দের বিপক্ষে কষ্টার্জিত জয়ের পর মেসির মিশ্র প্রতিক্রিয়া,https://www.news24bd.tv/details/289131
224,News24,শেষ ষোলোয় প্রতিপক্ষ হিসেবে কাকে পাচ্ছে আর্জেন্টিনা?,https://www.news24bd.tv/details/289128
225,News24,বিশ্বকাপের ইতিহাসে সর্বোচ্চ গোল দেওয়া ৭ কিংবদন্তি,https://www.news24bd.tv/details/289126
226,News24,"গোল্ডেন বুটের দৌড়ে কে এগিয়ে, কার গোল কতটি?",https://www.news24bd.tv/details/289124
227,News24,বিশ্বকাপে নতুন করে মেসির দুই ইতিহাস,https://www.news24bd.tv/details/289122
228,News24,টাইব্রেকারে অস্ট্রেলিয়াকে হারিয়ে শেষ ষোলোয় মিসর,https://www.news24bd.tv/details/289121
229,News24,রুদ্ধশ্বাস ম্যাচে কেপ ভার্দেকে হারিয়ে শেষ ষোলোয় আর্জেন্টিনা,https://www.news24bd.tv/details/289120
230,News24,"আবারও আর্জেন্টিনার জালে গোল, সমতায় ফিরলো কেপ ভার্দে",https://www.news24bd.tv/details/289118
231,News24,অতিরিক্ত সময়ের গোলে লিড নিলো আর্জেন্টিনা,https://www.news24bd.tv/details/289117
232,News24,"ঝড়–বৃষ্টির শঙ্কায় আর্জেন্টিনা–কেপ ভার্দে ম্যাচ, হতে পারে বিলম্ব",https://www.news24bd.tv/details/289115
233,News24,২০১৯ সালের পর নকআউটে অপরাজিত আর্জেন্টিনা,https://www.news24bd.tv/details/289111
234,News24,ইমান আশুরের গোলে অস্ট্রেলিয়ার বিপক্ষে এগিয়ে মিসর,https://www.news24bd.tv/details/289108
235,News24,"ফ্রান্স-প্যারাগুয়ে ম্যাচ নিয়ে চরম উদ্বেগ, স্থগিতের অনুরোধ",https://www.news24bd.tv/details/289107
236,News24,পিছিয়ে যেতে পারে ফ্রান্স-প্যারাগুয়ে ম্যাচ,https://www.news24bd.tv/details/289093
237,News24,প্রাণনাশের হুমকিতে দেশ ছাড়লেন দক্ষিণ কোরিয়ার কোচ,https://www.news24bd.tv/details/289086
238,News24,প্যারাগুয়ে-ফ্রান্স ম্যাচের আগাম ফলাফল জানালেন বিশ্বকাপ জয়ী দুগারি,https://www.news24bd.tv/details/289082
239,News24,কেপ ভার্দের বিপক্ষে আর্জেন্টিনার সম্ভাব্য একাদশ,https://www.news24bd.tv/details/289081
